Symbol,Date,Entry Price,Exit Price,Side,Microstructure,Context,Risk,Sentiment,Fundamental,OHLCV
LINK/USDT,2025-09-21 16:00:00,23.18000,22.60050,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 23.18| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.3824948643215267| "volatility_pct": 1.6501072662706069},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 22.77| "avgVolume": 770794.0| "maxHigh": 23.2| "minLow": 21.91| "priceRange": 1.29| "volatility": 1.76| "numCandles": 3}
LINK/USDT,2025-09-22 00:00:00,21.93667,20.83983,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 21.936666666666664| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.4298042452568267| "volatility_pct": 1.959296058001034},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 21.72| "avgVolume": 2642857.0| "maxHigh": 23.05| "minLow": 20.24| "priceRange": 2.81| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-09-22 04:00:00,21.93667,20.83983,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 21.936666666666664| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.5419610848813391| "volatility_pct": 2.4705717286795585},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 21.48| "avgVolume": 801996.0| "maxHigh": 22.24| "minLow": 20.24| "priceRange": 2.0| "volatility": 1.05| "numCandles": 20}
LINK/USDT,2025-09-22 08:00:00,21.93667,20.83983,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 21.936666666666664| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.5275352931041005| "volatility_pct": 2.4048106356363803},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 21.49| "avgVolume": 666606.0| "maxHigh": 22.05| "minLow": 20.71| "priceRange": 1.34| "volatility": 1.08| "numCandles": 19}
LINK/USDT,2025-09-22 12:00:00,21.93667,20.83983,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 21.936666666666664| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.521997057882379| "volatility_pct": 2.379564159925752},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 21.5| "avgVolume": 663873.0| "maxHigh": 22.05| "minLow": 20.71| "priceRange": 1.34| "volatility": 1.11| "numCandles": 18}
LINK/USDT,2025-09-22 16:00:00,21.93667,20.83983,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 21.936666666666664| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.5018544108907806| "volatility_pct": 2.2877423380524875},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 21.52| "avgVolume": 646095.0| "maxHigh": 22.05| "minLow": 20.71| "priceRange": 1.34| "volatility": 1.15| "numCandles": 17}
LINK/USDT,2025-09-22 20:00:00,21.93667,20.83983,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 21.936666666666664| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.5038648101128679| "volatility_pct": 2.2969068991621393},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 21.54| "avgVolume": 635981.0| "maxHigh": 22.05| "minLow": 20.71| "priceRange": 1.34| "volatility": 0.99| "numCandles": 16}
LINK/USDT,2025-09-24 04:00:00,21.71000,22.78537,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 21.71| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.49620354584056314| "volatility_pct": 2.2855990135447404},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 21.74| "avgVolume": 1277168.0| "maxHigh": 21.88| "minLow": 20.98| "priceRange": 0.9| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-09-25 12:00:00,20.88000,21.98199,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 20.88| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.47705612732994734| "volatility_pct": 2.2847515676721617},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 20.64| "avgVolume": 1609294.0| "maxHigh": 21.15| "minLow": 19.82| "priceRange": 1.33| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-09-28 04:00:00,20.73000,21.71821,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 20.73| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.39594187243662055| "volatility_pct": 1.9099945607169346},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 20.64| "avgVolume": 178433.0| "maxHigh": 20.83| "minLow": 20.49| "priceRange": 0.34| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-09-28 12:00:00,20.99000,21.71821,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 20.99| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.4020111042948413| "volatility_pct": 1.915250615983046},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 21.1| "avgVolume": 356425.0| "maxHigh": 21.33| "minLow": 20.43| "priceRange": 0.9| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-09-29 16:00:00,21.73000,24.19489,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 21.73| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.43081491733766547| "volatility_pct": 1.9825813039008995},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 22.25| "avgVolume": 615223.0| "maxHigh": 23.73| "minLow": 20.96| "priceRange": 2.77| "volatility": 1.45| "numCandles": 48}
LINK/USDT,2025-10-04 16:00:00,22.00000,22.55000,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 22.0| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.4167140907254729| "volatility_pct": 1.8941549578430588},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 22.12| "avgVolume": 254355.0| "maxHigh": 22.61| "minLow": 21.81| "priceRange": 0.8| "volatility": 1.06| "numCandles": 3}
LINK/USDT,2025-10-04 20:00:00,22.01000,22.56025,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 22.01| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.3976630842450821| "volatility_pct": 1.8067382291916498},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 22.18| "avgVolume": 291115.0| "maxHigh": 22.61| "minLow": 21.93| "priceRange": 0.68| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-10-09 16:00:00,21.73000,22.27325,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 21.73| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.5218172503411983| "volatility_pct": 2.4013679260984735},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 22.04| "avgVolume": 555102.0| "maxHigh": 22.6| "minLow": 21.33| "priceRange": 1.27| "volatility": 0.47| "numCandles": 3}
LINK/USDT,2025-10-09 20:00:00,21.99000,22.53975,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 21.99| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.5159731610311126| "volatility_pct": 2.3463990951846867},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 22.2| "avgVolume": 518015.0| "maxHigh": 22.6| "minLow": 21.69| "priceRange": 0.91| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-10-10 20:00:00,19.29333,18.32867,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 19.293333333333333| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1.499181350274894| "volatility_pct": 7.770463114762754},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 17.4| "avgVolume": 11058575.0| "maxHigh": 20.7| "minLow": 7.9| "priceRange": 12.8| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-10-13 16:00:00,20.04000,17.24657,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 20.04| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 1.0115311021163926| "volatility_pct": 5.047560389802359},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 18.56| "avgVolume": 940528.0| "maxHigh": 20.19| "minLow": 17.1| "priceRange": 3.09| "volatility": 1.89| "numCandles": 20}
LINK/USDT,2025-10-14 08:00:00,18.58000,17.24657,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 18.58| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.9522922690427504| "volatility_pct": 5.125362050822123},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 18.33| "avgVolume": 896215.0| "maxHigh": 19.37| "minLow": 17.1| "priceRange": 2.27| "volatility": 1.8| "numCandles": 16}
LINK/USDT,2025-10-14 12:00:00,19.04000,17.24657,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 19.04| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.949271392682554| "volatility_pct": 4.9856690792150955},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 18.32| "avgVolume": 883660.0| "maxHigh": 19.37| "minLow": 17.1| "priceRange": 2.27| "volatility": 1.68| "numCandles": 15}
LINK/USDT,2025-10-14 20:00:00,19.10000,17.24657,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 19.1| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.8933513538946513| "volatility_pct": 4.677232219343724},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 18.22| "avgVolume": 764687.0| "maxHigh": 19.26| "minLow": 17.1| "priceRange": 2.16| "volatility": 1.74| "numCandles": 13}
LINK/USDT,2025-10-15 20:00:00,18.06000,17.24657,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 18.06| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.7537441742945237| "volatility_pct": 4.173555782361705},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 17.87| "avgVolume": 794721.0| "maxHigh": 18.63| "minLow": 17.1| "priceRange": 1.53| "volatility": 2.31| "numCandles": 7}
LINK/USDT,2025-10-16 20:00:00,17.43000,18.96367,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 17.43| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.7119646740758491| "volatility_pct": 4.084708399746695},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 17.05| "avgVolume": 1010028.0| "maxHigh": 17.69| "minLow": 16.17| "priceRange": 1.52| "volatility": 5.69| "numCandles": 3}
LINK/USDT,2025-10-17 08:00:00,16.53000,18.31230,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 16.53| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.7454688006358019| "volatility_pct": 4.509793107294627},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 16.58| "avgVolume": 2015219.0| "maxHigh": 16.7| "minLow": 15.69| "priceRange": 1.01| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-10-17 12:00:00,16.63000,18.31230,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 16.63| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.7315067434475304| "volatility_pct": 4.398717639492065},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 16.51| "avgVolume": 1044672.0| "maxHigh": 16.86| "minLow": 16.15| "priceRange": 0.71| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-10-19 00:00:00,16.86000,18.14306,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 16.86| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.536727618810304| "volatility_pct": 3.183437833987568},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 16.83| "avgVolume": 427349.0| "maxHigh": 16.92| "minLow": 16.64| "priceRange": 0.28| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-10-19 08:00:00,17.14000,18.14306,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 17.14| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.53503554887215| "volatility_pct": 3.1215609619145273},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 17.27| "avgVolume": 1167970.0| "maxHigh": 17.54| "minLow": 16.53| "priceRange": 1.01| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-10-20 04:00:00,18.61000,17.31818,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 18.61| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.58440771339209| "volatility_pct": 3.140288626502364},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 18.25| "avgVolume": 1153621.0| "maxHigh": 19.19| "minLow": 17.13| "priceRange": 2.06| "volatility": 2.04| "numCandles": 14}
LINK/USDT,2025-10-22 12:00:00,17.47000,17.03325,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 17.47| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.5640666812136232| "volatility_pct": 3.2287732181661326},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 17.31| "avgVolume": 957979.0| "maxHigh": 17.61| "minLow": 16.71| "priceRange": 0.9| "volatility": 0.69| "numCandles": 3}
LINK/USDT,2025-10-27 00:00:00,18.95000,17.77151,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 18.95| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.37821722076112807| "volatility_pct": 1.995869238845003},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 18.38| "avgVolume": 670075.0| "maxHigh": 19.06| "minLow": 17.43| "priceRange": 1.63| "volatility": 0.92| "numCandles": 12}
LINK/USDT,2025-10-30 20:00:00,16.80000,17.22000,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 16.8| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.5499758795856937| "volatility_pct": 3.273665949914843},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 16.99| "avgVolume": 811347.0| "maxHigh": 17.31| "minLow": 16.32| "priceRange": 0.99| "volatility": 0.58| "numCandles": 3}
LINK/USDT,2025-11-02 00:00:00,17.16000,17.58900,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 17.16| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.3855050600047688| "volatility_pct": 2.246532983710774},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 17.35| "avgVolume": 367618.0| "maxHigh": 17.6| "minLow": 17.04| "priceRange": 0.56| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-11-03 04:00:00,16.10333,15.29817,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 16.103333333333328| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.4905064535308048| "volatility_pct": 3.0459932945402914},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 15.83| "avgVolume": 1717473.0| "maxHigh": 16.52| "minLow": 14.51| "priceRange": 2.01| "volatility": 3.17| "numCandles": 3}
LINK/USDT,2025-11-03 08:00:00,16.10333,15.29817,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 16.103333333333328| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.48689884970717573| "volatility_pct": 3.0235904556438165},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 15.68| "avgVolume": 2046430.0| "maxHigh": 16.34| "minLow": 14.51| "priceRange": 1.83| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-11-03 12:00:00,16.10333,15.29817,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 16.103333333333328| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.5828346461566631| "volatility_pct": 3.6193416238252745},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 15.32| "avgVolume": 2264690.0| "maxHigh": 16.34| "minLow": 14.51| "priceRange": 1.83| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-11-03 16:00:00,16.10333,15.29817,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 16.103333333333328| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.5854893142883301| "volatility_pct": 3.6358268326743755},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 15.3| "avgVolume": 1132695.0| "maxHigh": 15.86| "minLow": 15.05| "priceRange": 0.81| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-11-03 20:00:00,16.10333,15.29817,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 16.103333333333328| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.5708115061248779| "volatility_pct": 3.544679193489203},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 15.34| "avgVolume": 823670.0| "maxHigh": 15.51| "minLow": 15.05| "priceRange": 0.46| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-11-04 20:00:00,14.68000,16.51567,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 14.68| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.684272748688248| "volatility_pct": 4.661258506050736},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 14.76| "avgVolume": 2282802.0| "maxHigh": 14.9| "minLow": 13.69| "priceRange": 1.21| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-11-06 16:00:00,14.74000,16.15008,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 14.74| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.5562709593838883| "volatility_pct": 3.7738871057251577},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 14.74| "avgVolume": 683987.0| "maxHigh": 14.8| "minLow": 14.24| "priceRange": 0.56| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-11-07 12:00:00,15.03000,16.15008,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 15.03| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.5501151553715007| "volatility_pct": 3.6601141408616154},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 15.54| "avgVolume": 1550329.0| "maxHigh": 16.23| "minLow": 14.31| "priceRange": 1.92| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-11-09 04:00:00,15.37000,16.15008,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 15.37| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.5057244397809634| "volatility_pct": 3.290334676518955},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 15.4| "avgVolume": 424368.0| "maxHigh": 15.5| "minLow": 15.05| "priceRange": 0.45| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-11-10 00:00:00,16.24000,15.07651,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 16.24| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.48333563474220775| "volatility_pct": 2.976204647427388},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 15.92| "avgVolume": 757728.0| "maxHigh": 16.8| "minLow": 14.92| "priceRange": 1.88| "volatility": 2.45| "numCandles": 17}
LINK/USDT,2025-11-13 20:00:00,14.54000,14.17650,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 14.54| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.5458405603462907| "volatility_pct": 3.7540616254903076},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 14.47| "avgVolume": 1226395.0| "maxHigh": 14.73| "minLow": 13.9| "priceRange": 0.83| "volatility": 0.63| "numCandles": 3}
LINK/USDT,2025-11-14 12:00:00,14.29000,13.93275,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 14.29| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.5302132508342987| "volatility_pct": 3.710379641947507},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 14.13| "avgVolume": 1045942.0| "maxHigh": 14.5| "minLow": 13.58| "priceRange": 0.92| "volatility": 2.47| "numCandles": 3}
LINK/USDT,2025-11-16 00:00:00,14.18000,15.34344,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 14.18| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.45031195182877204| "volatility_pct": 3.1756837223467707},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 14.26| "avgVolume": 325801.0| "maxHigh": 14.34| "minLow": 13.85| "priceRange": 0.49| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-11-16 20:00:00,13.73000,14.91395,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 13.73| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.44330014192442185| "volatility_pct": 3.22869731918734},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 13.86| "avgVolume": 693730.0| "maxHigh": 13.99| "minLow": 13.4| "priceRange": 0.59| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-11-17 20:00:00,13.33000,14.51419,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 13.33| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.4387415937372605| "volatility_pct": 3.2913847992292613},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 13.4| "avgVolume": 985302.0| "maxHigh": 13.52| "minLow": 13.06| "priceRange": 0.46| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-11-19 20:00:00,13.53000,14.12908,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 13.53| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.4250848019755967| "volatility_pct": 3.1417945452741813},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 13.59| "avgVolume": 629002.0| "maxHigh": 13.71| "minLow": 12.85| "priceRange": 0.86| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-11-21 12:00:00,11.91000,13.59215,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 11.91| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.5115222200750171| "volatility_pct": 4.294896893996785},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 12.02| "avgVolume": 1853222.0| "maxHigh": 12.37| "minLow": 11.61| "priceRange": 0.76| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-11-21 16:00:00,12.12000,13.59215,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 12.12| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.5214134900696586| "volatility_pct": 4.302091502224906},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 12.11| "avgVolume": 1230836.0| "maxHigh": 12.37| "minLow": 11.72| "priceRange": 0.65| "volatility": 0.0| "numCandles": 2}
LINK/USDT,2025-11-29 04:00:00,13.10000,12.77250,LONG,{"spread": 0.0| "bid_depth": 100000| "ask_depth": 90000| "imbalance": 1.1},{"24h_vol": 500000000| "vwap": 13.1| "funding": 0.0001| "quality": 60| "condition": "TRENDING"},{"atr": 0.26097578859532716| "volatility_pct": 1.992181592330742},{"funding_rate": "neutral"| "open_interest": "high"},{},{"avgPrice": 13.02| "avgVolume": 389774.0| "maxHigh": 13.42| "minLow": 12.1| "priceRange": 1.32| "volatility": 2.18| "numCandles": 12}
